contact_id,id_profil,id_conseiller,date_contact,csat,nps,nom_departement,nom_region,du_societe_label,canal,offer_label,commentaire,nps_num,csat_num,dominant_topic,topic_probability
49079553,27407037,168121.0,2025-10-14,1,0,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,09: Freebox Révolution Light | 29.99€,"Je suis très déçu, moi qui vantais la qualité de Free (réseau, débit, etc.) je suis très déçu. J’ai pris un second abonnement dans ma future résidence (retraite), ADSL, sur conseil du commercial, en attendant l’arrivée prochaine de la fibre (les voisins disposent de la fibre (Bouygues, Orange, SFR, etc.) qui devrait selon lui être une affaire de quelques semaines. J’apprends maintenant que la fibre ne sera sans doute pas déployée sur le site et qu’il est préférable que je cherche ailleurs. Le souci, c’est que j’ai pris mon abonnement qui m’engage sur la première année et que, si je quitte Free, je devrais payer cet engagement + les frais de résiliation. Le conseiller m’indique que « non », je ne paierais pas car c’est un problème hors de ma volonté ; il me dit également qu’il m’envoie par mail la conduite à tenir. Je ne reçois rien, et en rappelant, on m’indique que ces frais ne sont pas exclus. Je suis furieux.",0.0,1,5,0.33382082482838477
49132641,30140056,168142.0,2025-10-14,1,2,,,Resolution Call,TELEPHONIQUE,24: Freebox Pop | 39.99€,Pourquoi vous avez annulé le rdv ?,2.0,1,7,0.7083255452258016
49132583,65873589,168835.0,2025-10-14,3,1,,,Resolution Call,TELEPHONIQUE,09: Freebox Révolution Light | 29.99€,"Le conseillé a traité ma demande selon les standards de l'entreprise, mais je reste insatisfaite car mon problème devrait être traité d'une manière différente de part sa nature et sa récurrence.",1.0,3,5,0.8416895659167922
49132707,46606231,168840.0,2025-10-14,1,0,,,Resolution Call,TELEPHONIQUE,,"Ma résiliation devait intervenir le 17/10 mais elle a été réalisée le 14/10. Je ne peux pas travailler en télétravail, j'ai dû poser un congé auprès de ma direction.  
Je suis très mécontent de cette situation, surtout qu'on m'a renvoyé vers le service résiliation qui n'a même pas daigné me répondre.  
J'ai été longtemps abonné chez Free, ce ne sera plus le cas à partir de maintenant.",0.0,1,0,0.3665770201902668
49130019,29468479,168840.0,2025-10-14,1,0,,,Resolution Call,TELEPHONIQUE,11: Freebox Révolution avec TV by CANAL | 39.99€,Box non opérationnelle suite à l'ouverture de plusieurs incidents,0.0,1,0,0.7809342037222254
49136516,15294136,169687.0,2025-10-14,3,5,\N,\N,ADM Rabat,,31: Freebox Ultra avec Player TV Free 4K | 59.99€,"La description de la personne ne correspond pas à la réalité comme disposer de toutes les chaînes alors qu'il faut prendre des packs, mon compte a déjà été débité alors que l'activation de ma ligne mobile n'a pas été effectuée, je suis déçu.",5.0,3,0,0.5811240725467075
49132813,26494827,170068.0,2025-10-14,1,0,,,Resolution Call,TELEPHONIQUE,09: Freebox Révolution Light | 29.99€,"J'ai eu 2 chargés de clientèle qui m'ont communiqué des informations contradictoires, le deuxième cassant du sucre sur le dos de sa collègue. Une semaine sans internet et tout ce que vous trouvez à me dire c'est que je souscrive votre offre mobile ! Pitoyable. La première et la dernière fois que je souscrit chez vous, à la date anniversaire de mon contrat, je résilie.",0.0,1,3,0.47644839228693864
49090572,50194882,170075.0,2025-10-14,1,2,,,Resolution Call,TELEPHONIQUE,11: Freebox Révolution avec TV by CANAL | 39.99€,"Je me suis rapproché de Free car ma box ne fonctionnait pas... et cela fait 3 semaines (j’espère que je ne serai pas prélevée :(

Et je me suis retrouvé avec un technicien qui voulait percer des trous pour installer la fibre... rien à voir avec ma demande. J’espère que je serai rappelé et que tout rentrera dans l’ordre.",2.0,1,7,0.8257068674592878
49134112,74517175,170961.0,2025-10-14,1,2,Gironde,Nouvelle-Aquitaine,Equaline,TELEPHONIQUE,24: Freebox Pop | 39.99€,Annulation de l'intervention de l'installateur sans explication,2.0,1,7,0.281258689722534
49134431,33890792,170961.0,2025-10-14,3,4,Gironde,Nouvelle-Aquitaine,Equaline,TELEPHONIQUE,31: Freebox Ultra avec Player TV Free 4K | 59.99€,"Bon, comment dire.. pour joindre le service technique ou service client c'est vraiment la croix et la bannière. J'ai l'impression qu'entre process inutiles et concessions faites pour économiser sur l'ensemble des PDV, Free se retrouve engorgé d'informations et notamment submergées de demandes. Pour ma part, l'installation de la fibre (pour une raison de déménagement) c'est un enfer.. Et d'une lenteur (en raison des dates).",4.0,3,0,0.48535669147787935
49133766,97957221,171115.0,2025-10-14,2,2,\N,\N,VIPP Interstis,TELEPHONIQUE,24: Freebox Pop | 39.99€,N'a pas pu répondre à ma demande,2.0,2,3,0.7079752912347711
49135181,77744816,171124.0,2025-10-14,3,5,\N,\N,VIPP Interstis,TELEPHONIQUE,24: Freebox Pop | 39.99€,"Je demandais simplement un geste commercial de la part de Free étant donné que je suis cliente Freebox depuis de nombreuses années et que je viens de souscrire à un abonnement téléphonique il y a un mois à peine. Le conseiller m'a simplement répondu que ""non il n'y avait pas de geste possible""... J'en suis surprise et déçue également. D'autant plus que les offres de la concurrence pour attirer de nouveaux clients sont attractives... Je vais donc réfléchir de mon côté à la poursuite ou non avec Free.",5.0,3,1,0.9734427516736849
49124139,83739376,171284.0,2025-10-14,1,5,Haut-Rhin,Grand Est,F-Distribution,FREE CENTER,09: Freebox Révolution Light | 29.99€,Ma box fonctionne toujours pas,5.0,1,4,0.7079879685225703
49132702,48811975,171514.0,2025-10-14,1,0,\N,\N,VIPP Interstis,TELEPHONIQUE,24: Freebox Pop | 39.99€,"tout d'abord, je n'ai pas de retour concernant la lettre que j'ai envoyée pour savoir si je pourrais bénéficier du même tarif à 29,99 euros une fois mon douzième mois écoulé, au lieu de passer à 39,99 euros.  
pourquoi n'ai-je pas de courrier retour sur ma demande ? est-ce une façon de dire au client « on en a rien à foutre de vous » ?  
vous n’êtes même pas capables de répondre ou d’appeler pour nous renseigner.  
pas étonnant que les gens se tournent vers d’autres opérateurs.",0.0,1,0,0.42520747829835553
49105384,90742607,171517.0,2025-10-14,3,3,\N,\N,VIPP Interstis,TELEPHONIQUE,24: Freebox Pop | 39.99€,Plus d'internet depuis 3 semaines et les techniciens te branchent et d'autres arrivent 3 jours après et débranche. Je vais résilier très certainement,3.0,3,2,0.5128211260338887
49097122,39055602,171823.0,2025-10-14,3,3,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,14: Freebox Révolution avec TV by CANAL | 44.99€,"1ère conseillère incompréhensible et elle a raccroché, 2e conseiller parfait",3.0,3,3,0.8540623551550116
49073283,19638095,171927.0,2025-10-14,3,4,,,Resolution Call,TELEPHONIQUE,,"J’ai appelé plusieurs fois vos services pour expliquer mon souci, certains conseillers disent faire le nécessaire.  
Au bout d’une semaine, pas de nouvelle, j’ai recontacté vos services pour me faire dire que rien n’a été fait.  
Pas satisfait de Free",4.0,3,5,0.9452374485738989
49096886,65921531,172007.0,2025-10-14,1,0,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,11: Freebox Révolution avec TV by CANAL | 39.99€,"Ma demande n'a jamais abouti !! J'ai toujours autant de difficultés avec mes interlocuteurs, à qui on répond que toutes les lignes sont occupées. Pourriez-vous prendre ma demande au sérieux ? Je viens à nouveau de faire une tentative et toujours le même refrain....",0.0,1,1,0.7167995130730905
49131477,74693322,172007.0,2025-10-14,1,0,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,26: Freebox Delta avec Player TV Free 4K | 49.99€,Aucune solution apportée et conseillère très condescendante!,0.0,1,2,0.7809990923109364
49096877,86153584,172163.0,2025-10-14,3,6,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,22: Freebox Delta avec Player TV Free Devialet | 49.99€,"Je demande à recevoir un boîtier pour ma seconde télé équipée de la mini 4 K.  
C’est la première demande, et là il faut faire des essais — les touches sont fatiguées, je ne comprends pas la réticence à m’envoyer un autre boîtier, et surtout pas le boîtier de la box qui va bien et qui est différent, vous le savez.  
On me parle de boîtier noir alors qu’il est gris.  
Quand vais-je en recevoir un nouveau ?  
Fidèle depuis 15 ans chez vous et très déçue.",6.0,3,6,0.4259588341278352
49133196,73999051,172578.0,2025-10-14,2,5,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,31: Freebox Ultra avec Player TV Free 4K | 59.99€,"Résiliation de l'ancien opérateur toujours pas faite, malgré les appels.",5.0,2,4,0.571480570392125
49133207,51466614,172669.0,2025-10-14,1,0,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,24: Freebox Pop | 39.99€,Merci de téléphoner,0.0,1,3,0.5623384671318801
49131212,41087162,172669.0,2025-10-14,1,5,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,26: Freebox Delta avec Player TV Free 4K | 49.99€,"Le conseiller avait un fort accent, n'était pas clair et je ne suis pas persuadée qu'il ait compris ma demande.",5.0,1,3,0.9026423503279121
49434341,32016893,116897.0,2025-10-20,1,0,Corse-du-Sud,Corse,Total-Call,EMAIL,24: Freebox Pop | 39.99€,"Il s'agit de la cinquième fois que j'ai la même réponse après avoir expliqué, à 4 reprises, que cette réponse n'est pas adaptée à ma situation. Horrible.",0.0,1,0,0.6152277252119717
49439209,39421333,116897.0,2025-10-20,1,0,Corse-du-Sud,Corse,Total-Call,EMAIL,11: Freebox Révolution avec TV by CANAL | 39.99€,"Client chez FREE depuis de nombreuses années, vous me demandez un justificatif de résiliation ! La raison pour laquelle je quitte votre Union fédérale européenne est la montée en puissance d'un esprit totalitaire, liberticide ; si me facturer peut vous consoler, servez-vous, taxez-moi. De ce fait, n'ayant plus besoin de service d'un opérateur ""internet"" européen, je ne regrette pas de quitter cet impérialisme répressif... Vivez heureux dans vos pratiques. La croissance par les taxes...",0.0,1,0,0.48332634070090164
49428190,57240973,117912.0,2025-10-20,1,3,,,Resolution Call,TELEPHONIQUE,11: Freebox Révolution avec TV by CANAL | 39.99€,"Retard de connexion de box indépendant de ma volonté. J'appelle Free et moi client, j'ai l'impression d'informer mon FAI !  
Aucune garantie n'est donnée, aucune solution, toute clé 5G ne semble possible pour un usage temporaire. Suis-je chez Reef ?",3.0,1,5,0.36642682188377373
49443824,90157523,118252.0,2025-10-20,2,2,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,26: Freebox Delta avec Player TV Free 4K | 49.99€,"Ça fait trois mois que j'ai un problème d'image en me baladant d'un côté à l'autre, et je n'ai toujours pas de résultats à ce jour.",2.0,2,5,0.8748384366307637
49458360,62949361,118454.0,2025-10-20,2,4,Rhône,Auvergne-Rhône-Alpes,F-Distribution,FREE CENTER,08: Freebox Révolution | 29.99€,"Je demandais les modalités pour changer la télécommande TV Freebox Révolution.  
Mais la conseillère n'a pas précisé qu'il fallait ramener la télécommande hors d'usage en boutique Free pour l'échange standard.  
Je me suis donc rendu à la fin de mon travail à la boutique où j'ai attendu 30 minutes pour rien car je n'avais pas la télécommande avec moi.  
Déplacement et perte de temps pour aucun résultat, confirmé par le vendeur de la boutique Free de Saint-Priest lui-même !  
Je dois à nouveau me rendre à la boutique ce jour...  
Les informations données au 3244 doivent être claires et précises SVP pour éviter ces désagréments.  
Merci de rectifier ce point.",4.0,2,6,0.41478936363195645
49454342,46959309,118744.0,2025-10-20,1,0,Gironde,Nouvelle-Aquitaine,Equaline,Réseaux sociaux,24: Freebox Pop | 39.99€,"Free beuge au moins 2 fois par mois, pdts 2 voir plus sans réseau enceinte de 8 mois c'est impensable, ni réseau de téléphone ni de wifi on peut contacter personne ! !!  
On envoie des message sur Messenger les conseillers s'en foutent royal. J'ai été chez vous car moins cher mais je vais allez ailleurs ou il aura du réseau H24 7j sur 7 et non dire au gens "" si je répond pas c'est que free beuge """,0.0,1,3,0.4889184569528312
49414506,96036160,118871.0,2025-10-20,1,0,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,40: Freebox Ultra Essentiel sans Player TV | 49.99€,"Un technicien m'a apporté un fribox défectueux le vendredi 17/10/2025, en promettant qu'il procéderait à son remplacement. Il n'a pas encore répondu et je suis actuellement sans accès à internet ou à un téléphone mobile. Merci de me trouver une solution dans les plus brefs délais, s'il vous plaît.",0.0,1,7,0.31684626794252185
49427394,64916552,119296.0,2025-10-20,1,0,Paris,Île-de-France,Protelco,,08: Freebox Révolution | 29.99€,"Plus de 3 semaines que je suis en panne. Impossible d’être dépanné, que des incompétents, on me mène en bateau, je perds des journées de travail, dès que possible je résilie Free y compris mon abonnement mobile.",0.0,1,7,0.5742914758243297
49408725,41655606,119567.0,2025-10-20,1,2,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,24: Freebox Pop | 39.99€,"Aucun geste commercial, malheureusement vous poussez vos clients vers la sortie.",2.0,1,1,0.854120156414945
49442841,20401032,119656.0,2025-10-20,1,2,,,Resolution Call,TELEPHONIQUE,25: Freebox Pop avec TV by CANAL | 44.99€,"Problème avec les enregistrements : en partie de lecture, et à plusieurs reprises le film s'arrête avec mention ""supprimer"". Je dois faire ""retour"", me retrouve avec l'intitulé du film, refais ""Ok"", mais dois avancer pour retrouver où j'étais arrêté, car je suis revenu au début. La conseillère après diverses manoeuvres, m'a dit que j'essayais de regarder un film enregistré, et allait me rappeler à 17 h ! J'écris ce message à 18h35 et n'ai toujours pas été rappelé. Et le phénomène persiste.",2.0,1,6,0.6941133903476525
49421123,84924420,119907.0,2025-10-20,1,0,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,22: Freebox Delta avec Player TV Free Devialet | 49.99€,"en panne d'internet depuis lundi 20/10, passage technicien 22/10, aucune information sur rétablissement de la ligne, pas possible de vous joindre, on nous envoie des codes par mail alors que nous n'avons pas d'internet. Désolant. Nous allons changer d'opérateur.",0.0,1,3,0.29833024367864425
49428217,23279757,120283.0,2025-10-20,1,3,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,08: Freebox Révolution | 29.99€,Mauvaise adresse de où j’habite.,3.0,1,5,0.7081256169132627
49454532,24853071,120283.0,2025-10-20,1,0,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,25: Freebox Pop avec TV by CANAL | 44.99€,"Un responsable devait me rappeler dans les 5 min, toujours rien au bout de 2h",0.0,1,2,0.480863067632901
49435141,96138036,120311.0,2025-10-20,1,1,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,11: Freebox Révolution avec TV by CANAL | 39.99€,"Interlocutrice pressée, nerveuse, impression qu'elle faisait 2 choses à la fois.  
Pas compétente",1.0,1,3,0.8748687347262765
49442576,40322458,120311.0,2025-10-20,1,0,Corse-du-Sud,Corse,Total-Call,TELEPHONIQUE,11: Freebox Révolution avec TV by CANAL | 39.99€,"Notre Freebox ne fonctionne plus depuis le 16 mai...pas d'explications, le prélèvement mensuel continue alors qu'aucun service ne nous est fourni...",0.0,1,6,0.6159505324478177
49719433,45070436,120335.0,2025-10-20,1,0,Corse-du-Sud,Corse,Total-Call,EMAIL,,"Cela fait trois fois que j'ai envoyé la preuve de réception du matériel envoyé par vos services ; je n'en resterai pas là, je résilierai tous mes contrats dès que je rentrerai de déplacement, à moins que vous ne soyez enfin de bonne foi et que vous me remboursiez. Je ne comprends pas ce qu'il vous faut : je vous ai envoyé un dossier de 5 pages en courrier recommandé avec AR. Ça pâtira en médiation ?",0.0,1,0,0.5369751112041482
